X,Y,portid,portname,country,ISO3,continent,fullname,lat,lon,vessel_count_total,vessel_count_container,vessel_count_dry_bulk,vessel_count_general_cargo,vessel_count_RoRo,vessel_count_tanker,industry_top1,industry_top2,industry_top3,share_country_maritime_import,share_country_maritime_export,LOCODE,pageid,countrynoaccents,ObjectId
19288996.9883831,-5050948.6577997,port804,Nelson,New Zealand,NZL,Asia & Pacific,"Nelson, New Zealand",-41.26122281,173.2760081,323,139,96,12,35,39,Wood & Wood Products,Mineral Products,Animal & Animal Products,1.33,3.88,NZ NSN,7acdb481fddb4fc1ba1a9da706c21e70,New Zealand,93
293071.48821145,4801358.25328908,port1431,Palma de Mallorca,Spain,ESP,Europe,"Palma de Mallorca, Spain",39.55412038,2.632705972,175,2,30,88,3,51,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,0.44,0.03,,30650b2e17ac4137801f2336d2315ca0,Spain,94
-9999793.37410985,1525552.39271864,port6,Acajutla,El Salvador,SLV,North America,"Acajutla, El Salvador",13.57544007,-89.82967226,689,210,194,27,44,212,Vegetable Products,Mineral Products,Prepared Foodstuffs & Beverages,100,100,SV AQJ,9f3b0522020b4c46a545c89cd56e9445,El Salvador,95
12364593.4298967,2448785.65047404,port1196,Shui Dong,China,CHN,Asia & Pacific,"Shui Dong, China",21.47648316,111.0730326,279,0,5,7,0,266,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.01,0.05,,14d4622a0385425b957ed1782da52ce2,China,96
945528.527250338,5513573.72366514,port1171,Savona,Italy,ITA,Europe,"Savona, Italy",44.31020779,8.493827276,704,59,57,466,86,35,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,1.55,0.86,,79c2d9cc9dc84a10b756cac07bce8466,Italy,97
-11117745.61399,1902535.79092294,port7,Acapulco,Mexico,MEX,North America,"Acapulco, Mexico",16.84281811,-99.8724081,101,0,0,1,14,85,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.27,0.12,MX ACA,de55dd88c78d486d8ba3f46c339dca49,Mexico,98
13775837.5358484,-1821282.08403779,port591,Koolan,Australia,AUS,Asia & Pacific,"Koolan, Australia",-16.14294107,123.7504541,30,0,30,0,0,0,Mineral Products,Chemical & Allied Industries,Vegetable Products,0.01,0.13,,55c141d968f54791b593f455a8871d1f,Australia,99
13140080.0906661,4587388.33294186,port1233,Sundaomen Wuz,China,CHN,Asia & Pacific,"Sundaomen Wuz, China",38.05634359,118.0393478,0,0,0,0,0,0,Mineral Products,Chemical & Allied Industries,Wood & Wood Products,0,0,,c5071f9d30874745ab484fca3c82f73d,China,100
685063.180465847,8972140.02969422,port30,Alesund,Norway,NOR,Europe,"Alesund, Norway",62.4728339,6.154027256,845,283,14,369,2,176,Mineral Products,Wood & Wood Products,Chemical & Allied Industries,1.68,0.8,NO AES,62201512abad4d8685d701cc4317c3e7,Norway,101
4335901.79957549,5975216.52307532,port1249,Taganrog,Russian Federation,RUS,Europe,"Taganrog, Russian Federation",47.20266132,38.95006857,529,2,12,415,0,100,Mineral Products,Machinery & Electrical Equipment,Prepared Foodstuffs & Beverages,0.16,0.32,RU TAG,cb11183f86f64d3c9ded8ed7cae0fd82,Russian Federation,102
13502859.0678928,4798554.69100587,port410,Gourd Shanzui,China,CHN,Asia & Pacific,"Gourd Shanzui, China",39.53469957,121.2982468,1362,2,183,47,0,1129,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.21,0.37,,f21094a84990442488f4421ae5644aba,China,103
13484977.7290311,3722361.7472237,port1253,Taicang (Suzhou),China,CHN,Asia & Pacific,"Taicang (Suzhou), China",31.68751575,121.137616,6524,1248,2257,1513,128,1376,Mineral Products,Wood & Wood Products,Vegetable Products,2.64,0.6,,3583cb8dc975454189f759d8f385820d,China,104
604257.591622785,7016897.17274378,port454,Harlingen,The Netherlands,NLD,Europe,"Harlingen, The Netherlands",53.1828773,5.428138301,252,22,2,216,0,10,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.02,0.28,NL HAR,56876ba8480245438e77bbe515cdaeb2,The Netherlands,105
16483925.3008077,-2260449.01603877,port0,Abbot Point,Australia,AUS,Asia & Pacific,"Abbot Point, Australia",-19.89375525,148.0776204,367,0,367,0,0,0,Mineral Products,Vegetable Products,Chemical & Allied Industries,0.09,2.09,AU ABP,70c2b1174cb1481dabbd0ffd248143e1,Australia,106
709293.513940952,8973666.81099829,port39,Alvika,Norway,NOR,Europe,"Alvika, Norway",62.47917202,6.371692045,261,10,38,199,0,13,Mineral Products,Animal & Animal Products,Chemical & Allied Industries,0.44,0.09,NO ALV,f86a4ececa65448db1f20b11f40ea93f,Norway,107
13249384.5984885,4755430.98869497,port1266,Tangshan (Jingtang),China,CHN,Asia & Pacific,"Tangshan (Jingtang), China",39.23528919,119.0212469,2714,214,2227,231,0,41,Mineral Products,Metals,Vegetable Products,4.27,3.18,,8ff219c3f1af499a8af8fc0668b395cc,China,108
16611408.2258168,-2404682.44819951,port675,Mackay,Australia,AUS,Asia & Pacific,"Mackay, Australia",-21.10734084,149.222819,200,0,59,35,7,97,Mineral Products,Vegetable Products,Chemical & Allied Industries,1.04,0.09,AU MKY,fdda1cfd3b2b490f87bb52369a3aff24,Australia,109
13095940.5544688,59556.2204903288,port1270,Tanjung Sangata,Indonesia,IDN,Asia & Pacific,"Tanjung Sangata, Indonesia",0.534994857,117.6428356,384,0,369,5,0,10,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,0.65,16.12,,ef4ee8559c204ad69faa6d9757bad78e,Indonesia,110
13106046.0599194,4713041.49869923,port1297,Tianjin Xin Gang,China,CHN,Asia & Pacific,"Tianjin Xin Gang, China",38.9397259,117.7336149,10036,3497,2998,1343,644,1552,Mineral Products,Chemical & Allied Industries,Vegetable Products,6.62,7.44,,1251d60de98747a691dd5cfbed46fa07,China,111
-10033322.2993463,3494559.45993938,port812,New Orleans,United States,USA,North America,"New Orleans, United States",29.93003343,-90.13086772,5268,449,2279,397,9,2134,Mineral Products,Vegetable Products,Chemical & Allied Industries,5.83,11.8,US MSY,0e77e5214e0546a591988ef81488fc56,United States,112
-10896508.5922969,2569746.86530656,port38,Altamira,Mexico,MEX,North America,"Altamira, Mexico",22.48409602,-97.88500212,1702,581,321,185,168,447,Mineral Products,Chemical & Allied Industries,Vegetable Products,12.09,7.79,MX ATM,a2fad640cb404366967bda15bda47a31,Mexico,113
13251633.8867236,4475421.69914036,port1385,Weifang Port,China,CHN,Asia & Pacific,"Weifang Port, China",37.26008605,119.0414526,717,68,189,317,0,142,Mineral Products,Prepared Foodstuffs & Beverages,Wood & Wood Products,0.12,0.16,,b65cbe2b4f2c4433b349ab0c08fb19a7,China,114
11175141.4202414,-113683.053303526,port1281,Teluk Bayur,Indonesia,IDN,Asia & Pacific,"Teluk Bayur, Indonesia",-1.021178175,100.3880034,1098,141,263,246,0,446,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,0.79,2.32,,837f68285c3b4c37bc1d699c7914d47d,Indonesia,115
-10508614.0911569,2051688.09702292,port252,Coatzacoalcos,Mexico,MEX,North America,"Coatzacoalcos, Mexico",18.12075961,-94.40048653,1217,52,96,48,21,999,Mineral Products,Chemical & Allied Industries,Vegetable Products,8.39,21.44,MX COA,32a99e5517bb43dbb5c9e2516d9c994c,Mexico,116
12450147.6683235,2475011.26954268,port423,Guangdong Yangjiang Port,China,CHN,Asia & Pacific,"Guangdong Yangjiang Port, China",21.69554902,111.8415794,494,1,331,50,0,110,Mineral Products,Metals,Prepared Foodstuffs & Beverages,0.46,0.07,,a15a192164fd489a901e786e355c3a9d,China,117
341337.579823703,4406635.56250535,port32,Alger,Algeria,DZA,Africa,"Alger, Algeria",36.76668624,3.06628765,899,364,96,227,1,209,Vegetable Products,Mineral Products,Wood & Wood Products,21.23,1.17,,350cd25fa5404a909cfbc1242bad1d03,Algeria,118
-10373087.77968,2088198.73807353,port298,Dos Bocas Terminal,Mexico,MEX,North America,"Dos Bocas Terminal, Mexico",18.4321946,-93.18303296,121,0,11,24,0,84,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.12,0.46,MX DBT,48f2b8f4c14d4a6d9a97e8b6a419b645,Mexico,119
19373105.73209,-4730037.56031302,port813,New Plymouth,New Zealand,NZL,Asia & Pacific,"New Plymouth, New Zealand",-39.0583807,174.0315698,274,0,116,21,0,136,Mineral Products,Wood & Wood Products,Prepared Foodstuffs & Beverages,3.83,6.82,NZ NPL,bc1f77fcd1534dacb0cb9bdc45b43a23,New Zealand,120
-12982591.0080456,3743579.81102217,port326,Ensenada,Mexico,MEX,North America,"Ensenada, Mexico",31.84956467,-116.6245993,359,240,74,41,0,3,Mineral Products,Vegetable Products,Chemical & Allied Industries,2.23,1.47,MX ESE,947232e395d34b06a911a3a2122ffc99,Mexico,121
14682683.3108242,5325815.96941983,port1369,Vladivostok,Russian Federation,RUS,Europe,"Vladivostok, Russian Federation",43.09088665,131.8967883,4292,961,285,1664,264,1117,Mineral Products,Vegetable Products,Metals,15.99,2.14,RU VVO,bab7b60c39e641e3af67fc5b2e3e0954,Russian Federation,122
13604619.6096714,4502068.78361707,port1386,Weihai,China,CHN,Asia & Pacific,"Weihai, China",37.45036229,122.2123773,654,428,126,73,0,24,Mineral Products,Vegetable Products,Metals,0.14,0.16,CN WEI,0ba8b694888b42fa9d70b7f8032e26d8,China,123
1913625.51254475,4938932.95582253,port1275,Taranto,Italy,ITA,Europe,"Taranto, Italy",40.50043567,17.19039046,806,47,186,301,0,271,Mineral Products,Metals,Chemical & Allied Industries,5.04,4.03,IT TAR,0fef0f729d8f452d8d1e96eb013e58fb,Italy,124
513993.064308774,6886785.02932723,port487,IJmuiden,The Netherlands,NLD,Europe,"IJmuiden, The Netherlands",52.47671569,4.617278256,2898,352,296,1398,68,782,Mineral Products,Chemical & Allied Industries,Metals,5.73,3.91,,a8839568a34a4b85bab05488436c90ca,The Netherlands,125
-12341698.5283364,3239308.77195095,port427,Guaymas,Mexico,MEX,North America,"Guaymas, Mexico",27.92331318,-110.8673642,430,7,207,46,0,169,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,1.14,7.41,MX GYM,314bf82fdb3b468ea718cd09b2dd58f1,Mexico,126
858240.540074593,8680120.29867624,port64,Ardalstangen,Norway,NOR,Europe,"Ardalstangen, Norway",61.2355915,7.709705946,195,21,27,144,0,2,Mineral Products,Metals,Chemical & Allied Industries,1.88,0.29,NO ARD,0e0ad8f06a1b444880188bd4e894b58a,Norway,127
13460031.5766098,3249059.13152245,port1390,Wenzhou,China,CHN,Asia & Pacific,"Wenzhou, China",28.0006769,120.9135209,375,19,171,50,0,132,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.29,0.01,CN WNZ,91bacc9f031d4af9b0dd8aec0bd98c10,China,128
-8257615.40200293,4958356.6640341,port815,New York-New Jersey,United States,USA,North America,"New York-New Jersey, United States",40.63298387,-74.17942126,3932,2189,198,68,341,1134,Mineral Products,Chemical & Allied Industries,Vegetable Products,12.71,1.91,,573a99f0db4e483f98aeec3f23e2274d,United States,129
-11375112.1578829,2031024.38491293,port637,Lazaro Cardenas,Mexico,MEX,North America,"Lazaro Cardenas, Mexico",17.94425213,-102.1843711,1580,801,261,43,235,238,Mineral Products,Metals,Vegetable Products,18.05,12.53,MX LZC,ee32d602a45841a48cec1305cd5c05fc,Mexico,130
13327340.1796057,3069293.33043821,port1403,Xiagong,China,CHN,Asia & Pacific,"Xiagong, China",26.56552028,119.7215338,1022,28,768,93,5,127,Mineral Products,Vegetable Products,Chemical & Allied Industries,1.33,0.43,,c02c357194924850bcd0976bf0552636,China,131
16132148.9528078,-4555181.50389642,port729,Melbourne,Australia,AUS,Asia & Pacific,"Melbourne, Australia",-37.82817816,144.9175597,1970,923,257,197,327,265,Mineral Products,Vegetable Products,Chemical & Allied Industries,10.93,0.28,AU MEL,90ae5d7dceda4a5e96a5bd6ef82d6387,Australia,132
14610616.5419019,-97600.803430004,port1287,Tg. Sorong,Indonesia,IDN,Asia & Pacific,"Tg. Sorong, Indonesia",-0.876728719,131.2494015,288,94,0,17,0,174,Mineral Products,Prepared Foodstuffs & Beverages,Metals,0.14,0.01,,24e13668ad2041189c8529cbb910016d,Indonesia,133
-11609249.3074096,2161561.61690894,port699,Manzanillo,Mexico,MEX,North America,"Manzanillo, Mexico",19.05626745,-104.2876609,2003,1246,380,96,35,245,Mineral Products,Vegetable Products,Chemical & Allied Industries,22.71,17.49,MX ZLO,debb756cfb934827a80b5bb21d13c88c,Mexico,134
13137987.9298922,2810287.84837444,port1404,Xiamen,China,CHN,Asia & Pacific,"Xiamen, China",24.46593394,118.0205536,6885,5041,839,691,49,263,Mineral Products,Vegetable Products,Chemical & Allied Industries,1.87,2.98,CN XAM,b403e1fbd2bc4e3d9c599d4fdc2316cc,China,135
469227.79134627,6786085.08084418,port1114,Rotterdam,The Netherlands,NLD,Europe,"Rotterdam, The Netherlands",51.92228121,4.215144967,23374,7264,1129,6266,262,8452,Mineral Products,Chemical & Allied Industries,Vegetable Products,74.92,64.85,NL RTM,eaea80cf75f54d2e924223abc70979f3,The Netherlands,136
13603992.0015143,-2037607.09236298,port176,Broome,Australia,AUS,Asia & Pacific,"Broome, Australia",-18.0005002,122.2067394,51,0,3,32,0,15,Mineral Products,Chemical & Allied Industries,Vegetable Products,0.05,0.01,AU BME,b36bb56dbf33497bad7fda45d90c0a55,Australia,137
13245577.2492644,2896059.10855332,port1405,Xiuyu,China,CHN,Asia & Pacific,"Xiuyu, China",25.16527891,118.9870449,1775,0,694,123,0,956,Mineral Products,Vegetable Products,Chemical & Allied Industries,1.78,0.67,,0fd8ecf90f7246f99e364299a9850a11,China,138
12193773.8048578,2452900.71798134,port424,Guangxi Beibu Gulf Port,China,CHN,Asia & Pacific,"Guangxi Beibu Gulf Port, China",21.51087873,109.5385338,425,0,251,35,0,138,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.47,0.03,,1aa6d82276f74b5d9b1fa3ce970e2968,China,139
864687.702337536,4424651.92444113,port53,Annaba,Algeria,DZA,Africa,"Annaba, Algeria",36.89622629,7.76762179,405,128,140,122,1,14,Vegetable Products,Mineral Products,Prepared Foodstuffs & Beverages,7.83,6.55,DZ AAE,3541ca4603214711889265f27c8d2859,Algeria,140
-11846265.1010445,2655382.76590113,port723,Mazatlan,Mexico,MEX,North America,"Mazatlan, Mexico",23.19306025,-106.41681,503,57,48,147,49,200,Mineral Products,Vehicles & Equipment,Prepared Foodstuffs & Beverages,1.63,0.74,MX MZT,0f1e7142f0704ba781b690118b2c490f,Mexico,141
686919.742331689,8212108.20458615,port65,Ardal,Norway,NOR,Europe,"Ardal, Norway",59.14645139,6.170705035,136,11,5,119,0,0,Mineral Products,Chemical & Allied Industries,Metals,0.04,0.21,,5cd431589e8a49acaa50adb12c4e5ffb,Norway,142
-29791.5787175221,4275776.81187001,port70,Arzew,Algeria,DZA,Africa,"Arzew, Algeria",35.81923502,-0.267622305,1093,22,124,104,0,842,Mineral Products,Chemical & Allied Industries,Metals,8.93,62.96,,a99340ed62c249828bdcff63dabb4df7,Algeria,143
12153405.0049041,2245493.66292082,port1409,Yangpu,China,CHN,Asia & Pacific,"Yangpu, China",19.7673758,109.1758947,1240,211,272,352,0,403,Mineral Products,Chemical & Allied Industries,Vegetable Products,0.25,0.24,,1eb7fa1095494be18cf7dcd40f74a9b8,China,144
-12281962.4858259,2786416.01264421,port905,Pichilingue,Mexico,MEX,North America,"Pichilingue, Mexico",24.27059407,-110.3307462,406,0,83,76,0,246,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,0.95,0.41,MX PIC,ff430a58f93f41b78c92f94d695cbf11,Mexico,145
1535077.65522614,5720079.71001368,port1318,Trieste,Italy,ITA,Europe,"Trieste, Italy",45.62262646,13.7898372,1913,633,38,769,2,470,Mineral Products,Wood & Wood Products,Chemical & Allied Industries,20.18,4.95,IT TRS,4968c6ac2b244968bf8394160df2d1e7,Italy,146
3977992.01034694,3164461.66010488,port305,Duba Bulk Plant Tanker Terminal,Saudi Arabia,SAU,Asia & Pacific,"Duba Bulk Plant Tanker Terminal, Saudi Arabia",27.32760527,35.73491023,77,0,0,0,0,77,Mineral Products,Chemical & Allied Industries,Vegetable Products,1.05,0.04,,01a3857f80e54001b8fc83880b3c8470,Saudi Arabia,147
13515368.4175595,4517079.00990923,port1410,Yantai,China,CHN,Asia & Pacific,"Yantai, China",37.55733184,121.4106202,1713,686,388,299,315,24,Mineral Products,Machinery & Electrical Equipment,Metals,0.74,0.55,CN YAT,c08000945dd14ba8b967deb53eda2025,China,148
-9982619.16893631,2432926.09881395,port1023,Progreso Yucatan,Mexico,MEX,North America,"Progreso Yucatan, Mexico",21.34384604,-89.67539375,615,199,129,107,0,178,Mineral Products,Vegetable Products,Chemical & Allied Industries,3.47,1.23,MX PGO,7e49d26e1ce5476895cd13c32707c96f,Mexico,149
18986812.6720314,-5756196.33922622,port865,Dunedin,New Zealand,NZL,Asia & Pacific,"Dunedin, New Zealand",-45.84907536,170.5614402,325,156,79,5,0,84,Wood & Wood Products,Animal & Animal Products,Prepared Foodstuffs & Beverages,1.46,5.71,NZ DUD,8c4d106a2ec04762b83e6c65c66e8a45,New Zealand,150
14811373.929857,5271253.49068554,port1374,Vostochnyy,Russian Federation,RUS,Europe,"Vostochnyy, Russian Federation",42.73190378,133.0528358,1470,357,669,227,0,216,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,3.8,6.22,,eee92ae658ee4383984ea33a5464d065,Russian Federation,151
-13032176.0599616,3812680.78924428,port1109,Rosarito,Mexico,MEX,North America,"Rosarito, Mexico",32.37533608,-117.0700294,134,0,0,0,0,133,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,2.22,0.2,,235533c9802f41739203dc4a29150849,Mexico,152
424484.604170739,6676790.11201498,port1284,Terneuzen,The Netherlands,NLD,Europe,"Terneuzen, The Netherlands",51.31267679,3.813210078,4172,907,202,1488,54,1520,Mineral Products,Chemical & Allied Industries,Vegetable Products,4.02,8.65,NL TNZ,ac14ac78b6b44a91b9d2ce6c02393abb,The Netherlands,153
12875717.4173395,-3938162.46044129,port190,Bunbury,Australia,AUS,Asia & Pacific,"Bunbury, Australia",-33.32230005,115.6645375,452,0,408,28,0,15,Mineral Products,Vegetable Products,Chemical & Allied Industries,1.32,0.92,AU BUY,88e3a2ba7ad040f5ad89b3c03cfcf19c,Australia,154
12723095.979829,2581893.18470402,port1414,Yantian,China,CHN,Asia & Pacific,"Yantian, China",22.58487742,114.2935158,3230,3090,0,17,0,121,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,0.51,3.88,,4b79fd2667f1435caee27b6b569f418f,China,155
-10596331.4632121,1826756.84241945,port1136,Salina Cruz,Mexico,MEX,North America,"Salina Cruz, Mexico",16.19017688,-95.18846509,259,8,6,11,0,233,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.14,8.16,MX SCX,4ac55a6051554447a694fa714ff09a40,Mexico,156
15186547.0856053,-1558019.45108118,port741,Milner Bay,Australia,AUS,Asia & Pacific,"Milner Bay, Australia",-13.85877777,136.4230736,188,0,175,0,0,12,Mineral Products,Vegetable Products,Chemical & Allied Industries,0.03,0.38,AU MIB,7a6526520b554dbc954f3053b1bdd842,Australia,157
13585761.3420905,4972141.01175667,port1415,Yingkou,China,CHN,Asia & Pacific,"Yingkou, China",40.72688954,122.0429706,824,23,204,52,0,545,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,0.5,0.29,,e92bc875ebb2401ba41fa52ba1fdb1f2,China,158
12456791.1376104,-759258.871452765,port1327,Tuban,Indonesia,IDN,Asia & Pacific,"Tuban, Indonesia",-6.80448666,111.9012587,1139,0,352,50,0,735,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",2.94,1.85,,5828c296d00f42f6b030c4ec1bac6d8e,Indonesia,159
-9699497.55729716,2341248.76142752,port1144,San Miguel De Cozumel,Mexico,MEX,North America,"San Miguel De Cozumel, Mexico",20.57479256,-87.13206904,148,3,120,24,0,0,Mineral Products,Vegetable Products,Chemical & Allied Industries,0.3,6.76,,1067877206a145718533355457ca4ffd,Mexico,160
12632936.5653875,2635349.53755322,port425,Guangzhou,China,CHN,Asia & Pacific,"Guangzhou, China",23.02754052,113.4836,8123,4876,520,580,563,1583,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,2.3,2.41,CN GGZ,b2aed870c935402cadd00d7a257246f0,China,161
13406073.8283038,3759980.03581027,port1425,Zhangjiangang (Suzhou),China,CHN,Asia & Pacific,"Zhangjiangang (Suzhou), China",31.97462356,120.4288102,2422,177,693,295,2,1253,Vegetable Products,Mineral Products,Wood & Wood Products,1.09,0.28,,aeb012c6e5a64054b63ab05cb14af181,China,162
565758.502927108,4403706.85487876,port138,Bejaia,Algeria,DZA,Africa,"Bejaia, Algeria",36.74560772,5.082295103,415,45,111,159,0,98,Vegetable Products,Mineral Products,Prepared Foodstuffs & Beverages,13.17,1.86,,6dd5874b14dd4cf9a6a037b790fc861a,Algeria,163
-10889810.6588359,2541544.42080161,port1260,Tampico,Mexico,MEX,North America,"Tampico, Mexico",22.24980975,-97.82483356,723,65,167,141,0,348,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",2.02,3.98,MX TAM,639f02e18bb7487492fd640e56319ebf,Mexico,164
5367236.07761582,-1505768.17767457,port50,Andoany,Madagascar,MDG,Africa,"Andoany, Madagascar",-13.40261812,48.21470202,20,0,0,0,0,20,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,"Plastics, Rubber, Leather",0,0,,0858a353e7b5470c86c98bafc3d43e25,Madagascar,165
12290608.0138908,2417190.62819155,port1426,Zhanjiang,China,CHN,Asia & Pacific,"Zhanjiang, China",21.21212795,110.4084103,1833,203,950,146,0,533,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,3.53,0.64,CH ZHA,cd4fbc54823e4b5fb831ac55f843a5dd,China,166
